https://doi.org/10.1101/19001073|http://medrxiv.org/content/early/2019/07/03/19001073.external-links|Data referred to in the manuscript was collected in the specified centres as part of local quality assurance and the OCCAMS project and remains property of those institutions
https://doi.org/10.1101/19001149|http://medrxiv.org/content/early/2019/07/03/19001149.external-links|Data can be retrieved from the corresponding author at a reasonable request
https://doi.org/10.1101/19001255|http://medrxiv.org/content/early/2019/07/03/19001255.external-links|Microbial sequencing data will be available from the NCBI Sequence Read Archive database, accession number is pending. Raw bile acid (metabolomic) data will be available in UCSD Metabolomics Workbench, a metabolomic repository, study ID is pending.
https://doi.org/10.1101/19001321|http://medrxiv.org/content/early/2019/07/03/19001321.external-links|The data are deidentified participant data and will be available from Pete Gregory: pete.gregory@wlv.ac.uk. Data will be available immediately following publication and available for five years. The study protocol, consent forms and participant information sheets will also be made available on request.
https://doi.org/10.1101/19001362|http://medrxiv.org/content/early/2019/07/03/19001362.external-links|Data will be available after publication in journal here: 10.6084/m9.figshare.8345570 and 10.6084/m9.figshare.8345573 Analyses code will be available here: 10.6084/m9.figshare.8378582
https://doi.org/10.1101/19000414|http://medrxiv.org/content/early/2019/07/03/19000414.external-links|Not applicable because this is a protocol of a systematic review and meta-analysis.
https://doi.org/10.1101/19000851|http://medrxiv.org/content/early/2019/07/03/19000851.external-links|Data is archived in my data bank
https://doi.org/10.1101/19000711|http://medrxiv.org/content/early/2019/07/03/19000711.external-links|All relevant data are within the manuscript and its Supporting Information files.
https://doi.org/10.1101/19000489|http://medrxiv.org/content/early/2019/07/06/19000489.external-links|The whole genome sequences are available now via the SRA for all bu, except BCW8888. It will be publically available within 90 days.
https://doi.org/10.1101/19000760|http://medrxiv.org/content/early/2019/07/08/19000760.external-links|The data are fully available on request to comitederecherche@5-sante.fr
https://doi.org/10.1101/19000950|http://medrxiv.org/content/early/2019/07/08/19000950.external-links|All raw data is available from corresponding author on request.
https://doi.org/10.1101/19001594|http://medrxiv.org/content/early/2019/07/08/19001594.external-links|Please contact the corresponding author in regards to accessing the experimental data.
https://doi.org/10.1101/19001610|http://medrxiv.org/content/early/2019/07/08/19001610.external-links|The preregistered analysis plan, data and code used to generate results is available on the Open Science Framework (https://osf.io/uswpj/).https://osf.io/uswpj/
https://doi.org/10.1101/19000497|http://medrxiv.org/content/early/2019/07/08/19000497.external-links|All data generated or analyzed in this study are included in the article and its supplementary files.
https://doi.org/10.1101/19001511|http://medrxiv.org/content/early/2019/07/08/19001511.external-links|A number of decisions have to be made by the authors during data processing and analysis. The field of cluster analysis has not reached consensus on how to select many important parameters during the cluster analysis process, including the number of clusters. In order to facilitate replication and auditing of the results presented, a data set that can be used to replicate the cluster analysis will be uploaded at datadryad.org should the manuscript be accepted. The data set includes the R code used to perform the cluster analysis. The data is uploaded as additional documents for submission in JEO. 
https://doi.org/10.1101/19001537|http://medrxiv.org/content/early/2019/07/08/19001537.external-links|All data generated during this study are included in this published article and its Supplemental information files
https://doi.org/10.1101/19001156|http://medrxiv.org/content/early/2019/07/08/19001156.external-links|All data will be made available via the University of Liverpool Data Research Catalogue (https://datacat.liverpool.ac.uk/) with publication of the manuscript in a peer-reviewed journal. We prefer to do this after peer-review because the peer-review may result in additional analyses. The most essential data are included in the manuscript and in Supplements 1 and 2. 
https://doi.org/10.1101/19001230|http://medrxiv.org/content/early/2019/07/08/19001230.external-links|All data used in this study are either publicly available summary data or available for any research to submit an application through dbGAP.
https://doi.org/10.1101/19001222|http://medrxiv.org/content/early/2019/07/09/19001222.external-links|All data and software code used in this paper are available from bitbuckethttps://bitbucket.org/chrisarg/pk-rrf/src/master/
https://doi.org/10.1101/19001248|http://medrxiv.org/content/early/2019/07/11/19001248.external-links|The protocol and full dataset will be available at Open Science Framework upon peer review publication (https://osf.io/rvbuy/).
https://doi.org/10.1101/19001925|http://medrxiv.org/content/early/2019/07/12/19001925.external-links|The datasets generated and analyzed during the current study are available in the GEO (https://www.ncbi.nlm.nih.gov/geo/) under the accession number GSE133918.
https://doi.org/10.1101/19001529|http://medrxiv.org/content/early/2019/07/12/19001529.external-links|data housed in Red Cap via Vanderbilt
https://doi.org/10.1101/19001404|http://medrxiv.org/content/early/2019/07/12/19001404.external-links|Sequences have been deposited in the Sequence Read Archive of NCBI under accession number SUB2127005
https://doi.org/10.1101/19001396|http://medrxiv.org/content/early/2019/07/12/19001396.external-links|The data that support the findings of this study are available in the public domain at NCBI - PubMed. Their references are listed within the review.
https://doi.org/10.1101/19002014|http://medrxiv.org/content/early/2019/07/12/19002014.external-links|The datasets generated and analyzed during the current study are available in the Gene Expression Omnibus under the accession number GSE133985 (https://www.ncbi.nlm.nih.gov/geo/).
https://doi.org/10.1101/19001206|http://medrxiv.org/content/early/2019/07/12/19001206.external-links|All data for this study will be available upon requesthttps://github.com/MwangaEP/Mannu-ML-projects/tree/master/My%20projects/DBS%20work
https://doi.org/10.1101/19001917|http://medrxiv.org/content/early/2019/07/14/19001917.external-links|Study protocol, raw data, and other pertinent materials are available on the Open Science Framework (https://osf.io/x24n3/).https://osf.io/x24n3/
https://doi.org/10.1101/19002089|http://medrxiv.org/content/early/2019/07/14/19002089.external-links|Data will be available upon reasonable request once the manuscript has been published.
https://doi.org/10.1101/19002048|http://medrxiv.org/content/early/2019/07/14/19002048.external-links|This research uses data from Add Health, a program project directed by Kathleen Mullan Harris and designed by J. Richard Udry, Peter S. Bearman, and Kathleen Mullan Harris at the University of North Carolina at Chapel Hill, and funded by grant P01-HD31921 from the Eunice Kennedy Shriver National Institute of Child Health and Human Development, with cooperative funding from 23 other federal agencies and foundations. Special acknowledgment is due to Ronald R. Rindfuss and Barbara Entwisle for assistance in the original design. Information on how to obtain the Add Health data files is available on the Add Health website (http://www.cpc.unc.edu/addhealth). No direct support was received from grant P01-HD31921 for this analysis.
https://doi.org/10.1101/19001859|http://medrxiv.org/content/early/2019/07/14/19001859.external-links|The data is available as a supplemental file.
https://doi.org/10.1101/19001958|http://medrxiv.org/content/early/2019/07/14/19001958.external-links|All data can be made available.
https://doi.org/10.1101/19001867|http://medrxiv.org/content/early/2019/07/14/19001867.external-links|The datasets used and analysed during the current study are available from the corresponding author upon reasonable request
https://doi.org/10.1101/19001842|http://medrxiv.org/content/early/2019/07/13/19001842.external-links|All data generated or analyzed during this study are included in this published article.
https://doi.org/10.1101/19001792|http://medrxiv.org/content/early/2019/07/13/19001792.external-links|Data files can be requested to the corresponding author
https://doi.org/10.1101/19001685|http://medrxiv.org/content/early/2019/07/13/19001685.external-links|Data are available upon request.
https://doi.org/10.1101/19001487|http://medrxiv.org/content/early/2019/07/15/19001487.external-links|All data used was de-identified and extracted with IRB permission from hospital records.  We hold securely that de-identified data.
https://doi.org/10.1101/19001024|http://medrxiv.org/content/early/2019/07/15/19001024.external-links|No data are reported in this manuscript.
https://doi.org/10.1101/19000232|http://medrxiv.org/content/early/2019/07/15/19000232.external-links|Data is available in the supplementary file
https://doi.org/10.1101/19001578|http://medrxiv.org/content/early/2019/07/15/19001578.external-links|All relevant materials and data supporting the findings of this study are contained within the manuscript. The remaining data will be available with a reasonable request of the corresponding author.
https://doi.org/10.1101/19001545|http://medrxiv.org/content/early/2019/07/15/19001545.external-links|The outcome data includes sensitive geographical information about children with cancer in Switzerland and thus cannot be made available.
https://doi.org/10.1101/19002238|http://medrxiv.org/content/early/2019/07/15/19002238.external-links|All protocols, materials, and raw data are available online.https://osf.io/x24n3/
https://doi.org/10.1101/19002204|http://medrxiv.org/content/early/2019/07/15/19002204.external-links|The dataset generated during the current study are available from the authors on reasonable request.
https://doi.org/10.1101/19002154|http://medrxiv.org/content/early/2019/07/15/19002154.external-links|All data used in this study are publicly available. More information can be found via the following links: Dataset 1: https://www.kaggle.com/c/diabetic-retinopathy-detection Dataset 2: https://idrid.grand-challenge.org/
https://doi.org/10.1101/19001784|http://medrxiv.org/content/early/2019/07/15/19001784.external-links|Study participants did not consent to the public release of their data. However, the data are available on request from Peter Kamerman (peter.kamerman@wits.ac.za or peter.kamerman@gmail.com).https://github.com/kamermanpr/HIV-pain-VCT.git
https://doi.org/10.1101/19002121|http://medrxiv.org/content/early/2019/07/15/19002121.external-links|Since the Open Science Framework has generated a new infrastructure that advocates for research transparency, we have supplied our complete protocol, raw data, and other necessary materials at https://osf.io/x24n3/.https://osf.io/x24n3/
https://doi.org/10.1101/19002105|http://medrxiv.org/content/early/2019/07/15/19002105.external-links|Data for this study were accessed through the UK Data Service.https://www.ukdataservice.ac.uk
https://doi.org/10.1101/19000943|http://medrxiv.org/content/early/2019/07/15/19000943.external-links|Code for the computer simulations is provided in the appendices.
https://doi.org/10.1101/19002410|http://medrxiv.org/content/early/2019/07/16/19002410.external-links|The data is confidential but could be accessed by third party if a reasonable request is submitted to Queensland Centre for Gyanecological Cancers
https://doi.org/10.1101/19002345|http://medrxiv.org/content/early/2019/07/16/19002345.external-links|The data that support the findings of this study are available from Laga et al [2]. Restrictions apply to the availability of these data, which were used under licence for this study. Data are available from Marie Laga.
https://doi.org/10.1101/19002246|http://medrxiv.org/content/early/2019/07/16/19002246.external-links|All data will e available in the manuscript after acceptance in journal.
https://doi.org/10.1101/19001313|http://medrxiv.org/content/early/2019/07/16/19001313.external-links|All data are fully available without restriction. All relevant data are within the manuscript and its Supporting Information files.
https://doi.org/10.1101/19002519|http://medrxiv.org/content/early/2019/07/16/19002519.external-links|Data access can be requested by submitting a proposal to the ALSPAC committee.https://github.com/kwongsiufung
https://doi.org/10.1101/19002063|http://medrxiv.org/content/early/2019/07/16/19002063.external-links|Data were obtained from the international MSBase cohort study. Information regarding data availability can be obtained at https://www.msbase.org/.https://www.msbase.org/
https://doi.org/10.1101/19002527|http://medrxiv.org/content/early/2019/07/19/19002527.external-links|The datasets used for the analyses described were obtained from Vanderbilt University Medical Center?s BioVU and are not available for distribution.
https://doi.org/10.1101/19002220|http://medrxiv.org/content/early/2019/07/19/19002220.external-links|Study participants did not consent to the public release of their data. However, the data are available on request from Peter Kamerman (peter.kamerman@wits.ac.za or peter.kamerman@gmail.com).https://github.com/kamermanpr/hivsn-incidence.git
https://doi.org/10.1101/19002030|http://medrxiv.org/content/early/2019/07/19/19002030.external-links|All data of this manuscript are available.
https://doi.org/10.1101/19002097|http://medrxiv.org/content/early/2019/07/19/19002097.external-links|The data used in this study are confidential and would not be shared. The ATHENA cohort data are available on request at SHM; for more information: https://www.hiv-monitoring.nl/english/research/research-projects/research-proposal/.
https://doi.org/10.1101/19001883|http://medrxiv.org/content/early/2019/07/19/19001883.external-links|Codes for the statistical analyses are available upon request. Access to data can be obtained by sending an application to The Norwegian Mother and Child Cohort Study (E-mail: dataaccess@fhi.no, information website: https://www.fhi.no/en/op/data-access-from-health-registries-health-studies-and-biobanks/data-from-moba/moba-research-data-files/)https://www.fhi.no/en/op/data-access-from-health-registries-health-studies-and-biobanks/data-from-moba/moba-research-data-files/
https://doi.org/10.1101/19001180|http://medrxiv.org/content/early/2019/07/19/19001180.external-links|Data are available upon request.
https://doi.org/10.1101/19001586|http://medrxiv.org/content/early/2019/07/20/19001586.external-links|The data used to support the findings of this study are included within the article.
https://doi.org/10.1101/19002691|http://medrxiv.org/content/early/2019/07/20/19002691.external-links|The study used simulated data only. The code used to generate the data is reposited online (https://github.com/akira-endo/TND-biascorrection/)https://github.com/akira-endo/TND-biascorrection/
https://doi.org/10.1101/19002634|http://medrxiv.org/content/early/2019/07/20/19002634.external-links|The code is available on Github and model weights are available upon request.https://github.com/HadleyLab/kidney_lymphoid_aggregates
https://doi.org/10.1101/19002501|http://medrxiv.org/content/early/2019/07/19/19002501.external-links|Because the data is high risk for re-identification, we will not publicly share the data. Because the data are purely secondary, no formal data sharing is planned unless investigators obtain a separate approval for its access with Washington University?s IRB
https://doi.org/10.1101/19002741|http://medrxiv.org/content/early/2019/07/20/19002741.external-links|Analysis code in R and the transmission model executable file are fully available online at https://github.com/lucyokell/duration_protection_AL_ASAQ, as are the data underlying the figures: (Zenodo data repository DOI 10.5281/zenodo.3339215). The source code for the transmission model in C++ will be made available on Github prior to any full manuscript submission. The original individual level clinical trial data is available upon request from WWARN (https://www.wwarn.org/accessing-data). Requests must be approved by the data contributor and the WWARN Malaria Data Access Committee.https://github.com/lucyokell/duration_protection_AL_ASAQ
https://doi.org/10.1101/19002725|http://medrxiv.org/content/early/2019/07/20/19002725.external-links|The data used to support the findings of this study are included within the article and within the supplementary information files.
https://doi.org/10.1101/19002386|http://medrxiv.org/content/early/2019/07/22/19002386.external-links|supporting data and analyze codes are available on open science frame work
https://doi.org/10.1101/19002808|http://medrxiv.org/content/early/2019/07/23/19002808.external-links|Deidentified data could be made available following an individual approach to the authors, approval by the Project Steering Committee and an institutional ethics committee.
https://doi.org/10.1101/19002576|http://medrxiv.org/content/early/2020/05/24/19002576.external-links|The data that support the findings of this study are not publicly available due to privacy or ethical restrictions. The corresponding author is able to provide analysis code and information on how to access the cohorts and request the data from the appropriate managers of each cohort. 
https://doi.org/10.1101/19000539|http://medrxiv.org/content/early/2019/07/23/19000539.external-links|The dataset is available in the manuscript in tables. Add information on the ongoing Ebola outbreak is available from the corresponding author on reasonable request.
https://doi.org/10.1101/19002022|http://medrxiv.org/content/early/2019/07/22/19002022.external-links|This is a cohort description paper.
https://doi.org/10.1101/19002857|http://medrxiv.org/content/early/2019/07/24/19002857.external-links|All data generated or analyzed in this study are included in the article and its supplementary files.
https://doi.org/10.1101/19002766|http://medrxiv.org/content/early/2019/07/24/19002766.external-links|Data used in this study is from the publicly available Texas Health Care Information Collection (THCIC).https://www.dshs.texas.gov/thcic/
https://doi.org/10.1101/19001479|http://medrxiv.org/content/early/2019/07/24/19001479.external-links|Data is available on request to the corresponding author.
https://doi.org/10.1101/19002774|http://medrxiv.org/content/early/2019/07/23/19002774.external-links|Data Sharing Statements: All de-identified sequencing data were submitted to Sequence Read Archive (SRA) database, accession numbers 12268279 - 12268349. All de-identified datasets for this study are provided in https://github.com/MicrobiomeALIR.https://github.com/MicrobiomeALIR.
https://doi.org/10.1101/19002972|http://medrxiv.org/content/early/2019/07/25/19002972.external-links|The data-set is available in supplementary materials.
https://doi.org/10.1101/19003053|http://medrxiv.org/content/early/2019/07/25/19003053.external-links|Data can be made available by reasonable request from authors
https://doi.org/10.1101/19003004|http://medrxiv.org/content/early/2019/07/25/19003004.external-links|Data is publicly available through the Demographics and Health Surveys (DHS) Program. The DHS Program includes survey data on population, health, HIV, and nutrition. The database includes over 400 surveys spanning over 90 countries.https://www.dhsprogram.com/
https://doi.org/10.1101/19002899|http://medrxiv.org/content/early/2019/07/24/19002899.external-links|The datasets generated during and/or analysed during the current study are available from the corresponding author on reasonable request.
https://doi.org/10.1101/19003160|http://medrxiv.org/content/early/2019/07/26/19003160.external-links|Genotype and phenotype data underlying the manuscript have been deposited in the European Genome-phenome Archive under accession numbers EGAS00001001881 and EGAS00001003565.
https://doi.org/10.1101/19001768|http://medrxiv.org/content/early/2019/07/26/19001768.external-links|All data relevant to the study are included in the article or uploaded as supplementary information
https://doi.org/10.1101/19003228|http://medrxiv.org/content/early/2019/07/26/19003228.external-links|Data are available publicly and upon request.
https://doi.org/10.1101/19002683|http://medrxiv.org/content/early/2019/07/26/19002683.external-links|The present work will not generate individual data. We will publish the results in an original article, and we will share full data with anyone who requests it through an email. Interested people will be able to communicate by e-mail with our correspondence author, Anderson Bermon, andersonbermon@fcv.org who will get the approval from coauthors to share the document. In the e-mail, the interested people should indicate their names, affiliation and reasons for wanting our full results.  
https://doi.org/10.1101/19002832|http://medrxiv.org/content/early/2019/07/26/19002832.external-links|This research has been conducted using the UK Biobank Resource under project 44566 (https://www.ukbiobank.ac.uk/2018/12/genetic-and-non-genetic-factors-able-to-predict-and-modify-the-risk-of-different-types-of-cancer/). All bona fide researchers can apply to use the UK Biobank resource for health related research that is in the public interest.
https://doi.org/10.1101/19003152|http://medrxiv.org/content/early/2019/07/29/19003152.external-links|Not applicable.
https://doi.org/10.1101/19003129|http://medrxiv.org/content/early/2019/07/29/19003129.external-links|Our study data are available on-line in the form of supplementary data, comprising a table of metadata and statements collected from 131 participants (Table S1), and a summary of key themes raised by the study (Table S2).https://figshare.com/s/0cac69e7e69ee1f94e65
https://doi.org/10.1101/19002352|http://medrxiv.org/content/early/2019/07/29/19002352.external-links|Data are available upon reasonable request
https://doi.org/10.1101/19002485|http://medrxiv.org/content/early/2019/07/29/19002485.external-links|This manuscript does not generate new primary data, and instead uses mathematical modelling to analyse data already available in the literature
https://doi.org/10.1101/19000505|http://medrxiv.org/content/early/2019/07/29/19000505.external-links|The datasets used and/or analyzed during the current study are available from the corresponding author on reasonable request.
https://doi.org/10.1101/19003319|http://medrxiv.org/content/early/2019/07/30/19003319.external-links|All data relevant to the study are included in the article or uploaded as supplementary information
https://doi.org/10.1101/19003269|http://medrxiv.org/content/early/2019/07/30/19003269.external-links|Data will be made available upon request.
https://doi.org/10.1101/19003210|http://medrxiv.org/content/early/2019/07/30/19003210.external-links|We cannot share the patient-level data which are confidential and were obtained with review and approval from the National Cancer Database and the American College of Surgeons. Aggregated data are available upon request.
https://doi.org/10.1101/19001370|http://medrxiv.org/content/early/2019/07/30/19001370.external-links|No data is referred to in the manuscript.
https://doi.org/10.1101/19002659|http://medrxiv.org/content/early/2019/07/30/19002659.external-links|Fox Insight data can be accessed through the Fox DEN tool. Researchers can complete and e-sign a data use agreement at https://foxden.michaeljfox.org.https://foxden.michaeljfox.org
https://doi.org/10.1101/19003202|http://medrxiv.org/content/early/2019/08/01/19003202.external-links|We cannot share the original data which are confidential, and were obtained with review and approval from the Public Health England.
https://doi.org/10.1101/19003525|http://medrxiv.org/content/early/2019/08/01/19003525.external-links|Code and data are available on Github: https://github.com/rek160/Sierra-Leone-Cholera-Ebola
https://doi.org/10.1101/19003467|http://medrxiv.org/content/early/2019/08/01/19003467.external-links|Data attached as supplementary materials
https://doi.org/10.1101/19002212|http://medrxiv.org/content/early/2019/08/01/19002212.external-links|The datasets supporting the conclusions of this article are available from the Norwegian Centre for Research Data (NSD)http://www.nsd.uib.no/nsd/english/index.html
https://doi.org/10.1101/19003822|http://medrxiv.org/content/early/2019/08/02/19003822.external-links|This research has been conducted using the UK Biobank Resource under application number 24494. All bona fide researchers can apply to use the UK Biobank resource for health related research that is in the public interest.
https://doi.org/10.1101/19003749|http://medrxiv.org/content/early/2019/08/02/19003749.external-links|The data used in this study is available from the authors on reasonable request
https://doi.org/10.1101/19003798|http://medrxiv.org/content/early/2019/08/02/19003798.external-links|The online survey is included as a supplemental material. Our IRB approved consent precludes sharing of the raw data.
https://doi.org/10.1101/19003558|http://medrxiv.org/content/early/2019/08/02/19003558.external-links|Permission to access and analyze data can be obtained following approval from Danish Data Protection Agency and the Danish Health Authority
https://doi.org/10.1101/19003541|http://medrxiv.org/content/early/2019/08/02/19003541.external-links|Data not available online.
https://doi.org/10.1101/19003335|http://medrxiv.org/content/early/2019/08/02/19003335.external-links|Please address correspondence and material requests to R.C.R.
https://doi.org/10.1101/19002378|http://medrxiv.org/content/early/2019/08/02/19002378.external-links|All data used for the preparation of this article was obtained from ADNI and are publicly-available. For up-to-date information, see www.adni-info.org. Our statistical analysis code is available online (https://github.com/SebastianPopescu/nonlinear_interaction_GPs).http://www.adni-info.org
https://doi.org/10.1101/19002402|http://medrxiv.org/content/early/2019/08/02/19002402.external-links|The code and data for the model simulations and analyses for this manuscript are available in the repository titled 'Metapopulation_MRSA' on GitHub (https://github.com/epimodels/Metapopulation_MRSA).https://github.com/epimodels/Metapopulation_MRSA
https://doi.org/10.1101/19001016|http://medrxiv.org/content/early/2019/08/02/19001016.external-links|All data relevant to the study are included in the article or uploaded as supplementary information
https://doi.org/10.1101/19000562|http://medrxiv.org/content/early/2019/08/05/19000562.external-links|Data used in this study were collected from different sites and were only released for the purpose of the PAC challenge.https://www.photon-ai.com/pac
https://doi.org/10.1101/19001214|http://medrxiv.org/content/early/2019/08/05/19001214.external-links|This data is open-access subject to the usual UK Biobank access procedures (www.ukbiobank.ac.uk). The code is freely available from Mendeley Data.https://data.mendeley.com/datasets/kv677c2th4/3
https://doi.org/10.1101/19003012|http://medrxiv.org/content/early/2019/08/05/19003012.external-links|Individual de-identified participant data cannot be shared. Statistical code and technical details are available upon request from the corresponding author.
https://doi.org/10.1101/19004234|http://medrxiv.org/content/early/2019/08/07/19004234.external-links|All data are available from corresponding author for any reasonable requests.https://mail.google.com/wonde1983.ww@gmail.com
https://doi.org/10.1101/19003483|http://medrxiv.org/content/early/2019/08/06/19003483.external-links|Data are available on request.
https://doi.org/10.1101/19003251|http://medrxiv.org/content/early/2019/08/09/19003251.external-links|Data will be made available upon request.
https://doi.org/10.1101/19002949|http://medrxiv.org/content/early/2019/08/09/19002949.external-links|All relevant data are within the paper and its Supporting information files
https://doi.org/10.1101/19001032|http://medrxiv.org/content/early/2019/08/09/19001032.external-links|All data generated or analyzed during this study are included in the manuscript.
https://doi.org/10.1101/19003376|http://medrxiv.org/content/early/2019/08/09/19003376.external-links|Data is available as an Excel spreadsheet.
https://doi.org/10.1101/19002535|http://medrxiv.org/content/early/2019/08/09/19002535.external-links|Data will be available upon request to the corresponding author.
https://doi.org/10.1101/19003087|http://medrxiv.org/content/early/2019/08/09/19003087.external-links|Several components of the data referred to in the manuscript are available through the European Genome-phenome Archive including: the UK Invasive GAS study data (accession number EGAS0000100342); the Kenyan Bacteraemia Study Group data (EGAS00001001756); the Pacific Islands Rheumatic Heart Disease Genetics Network data (EGAS00001001881). Other components will be submitted to the European Genome-phenome Archive over the coming months and/or for the most part be available from the authors on reasonable request. https://www.ebi.ac.uk/ega/studies/EGAS00001003421
https://doi.org/10.1101/19004309|http://medrxiv.org/content/early/2019/08/09/19004309.external-links|The datasets generated during and/or analysed during the current study are/will be available upon request from Dr Roland Zahn. No personal data will be shared and the data is fully anonymised. The data management plan stipulates access: 5.1. Suitability for sharing The anonymised data are suitable for sharing with collaborators. 5.2. Discovery by potential users of the research data Potential users are pointed to the data through publications and the study website and can apply for data sharing via a collaboration. They will be able to get access to the data directly through data repositories such as the one recently launched at KCL with searchable metadata (www.kcl.ac.uk/library/researchsupport/research-data-management/ DepositPublishPromote/Deposit-your-data-with-Kings.aspx) after an embargo period of 5 years.  5.3. Governance of access Primary decisions will be made by the PI, and subsequently reviewed by an independent advisor. 5.4. The study teams exclusive use of the data  There will be an embargo of 5 years after study completion during which only the original research team and new researchers in the PIs lab or invited collaborators will have access. 5.5. Restrictions or delays to sharing, with planned actions to limit such restrictions  See above 5.6. Regulation of responsibilities of users  People outside the research team who want to collaborate and use data will have to agree to a data sharing agreement in line with MRC principles.
https://doi.org/10.1101/19004382|http://medrxiv.org/content/early/2019/08/10/19004382.external-links|No additional data are available.
https://doi.org/10.1101/19004432||
https://doi.org/10.1101/19003194|http://medrxiv.org/content/early/2019/08/12/19003194.external-links|All data are available on demand.
https://doi.org/10.1101/19004010|http://medrxiv.org/content/early/2019/08/13/19004010.external-links|Data may be shared upon completion of the review to any requesting party.
https://doi.org/10.1101/19004713|http://medrxiv.org/content/early/2019/08/13/19004713.external-links|Data from the National Child Development Study are available for downloading from the UK Data Archive (https://data-archive.ac.uk/).
